Date,Ticker,Name,Sector,Country,Open,High,Low,Close,Volume
2025-06-23,BASFY,BASF,화학/소재,DE,11.323306107763074,11.515226364135742,11.275325814882915,11.515226364135742,138100
2025-06-24,BASFY,BASF,화학/소재,DE,11.745531478163102,11.937451747711904,11.745531478163102,11.83189582824707,101700
2025-06-25,BASFY,BASF,화학/소재,DE,11.630379119630813,11.630379119630813,11.476842906589829,11.572803497314453,89900
2025-06-26,BASFY,BASF,화학/소재,DE,11.620782682365581,11.755127324094223,11.611187355572678,11.74553108215332,86600
2025-06-27,BASFY,BASF,화학/소재,DE,11.899067704596716,12.062200162648196,11.899067704596716,12.023816108703613,166400
2025-06-30,BASFY,BASF,화학/소재,DE,11.803108004223123,11.995028273570647,11.707147411975345,11.783915519714355,130600
2025-07-01,BASFY,BASF,화학/소재,DE,11.668763174829005,11.87987592536943,11.668763174829005,11.86068344116211,144400
2025-07-02,BASFY,BASF,화학/소재,DE,12.033411616168015,12.1869478225708,12.033411616168015,12.1869478225708,90500
2025-07-03,BASFY,BASF,화학/소재,DE,12.186947970469566,12.186947970469566,11.793511208000751,11.870279312133789,74100
2025-07-07,BASFY,BASF,화학/소재,DE,11.66876317289106,11.678359414993126,11.496034475645944,11.572803497314453,132800
2025-07-08,BASFY,BASF,화학/소재,DE,11.687955502021847,11.947047629303924,11.687955502021847,11.889472007751465,117600
2025-07-09,BASFY,BASF,화학/소재,DE,12.340484805726312,12.398061344325413,12.17735234736824,12.263716697692871,137800
2025-07-10,BASFY,BASF,화학/소재,DE,12.254120644682825,12.350080316466485,12.225331919514543,12.330888748168945,137700
2025-07-11,BASFY,BASF,화학/소재,DE,12.138967895978864,12.196544432693178,11.860683284680354,12.033411979675293,109600
2025-07-14,BASFY,BASF,화학/소재,DE,12.004623981359805,12.0238155498661,11.91825963521149,11.966239929199219,49600
2025-07-15,BASFY,BASF,화학/소재,DE,12.167756446560151,12.186948015089683,11.99502775405441,12.014220237731934,82600
2025-07-16,BASFY,BASF,화학/소재,DE,11.831895071461716,11.831895071461716,11.668762623992416,11.803107261657715,116300
2025-07-17,BASFY,BASF,화학/소재,DE,11.774320204956446,11.83189582824707,11.726339908782236,11.83189582824707,90000
2025-07-18,BASFY,BASF,화학/소재,DE,11.899067681322869,11.918260165831638,11.74553146584485,11.783915519714355,64800
2025-07-21,BASFY,BASF,화학/소재,DE,12.081392671746457,12.20614107610687,12.071796429453801,12.119776725769043,98900
2025-07-22,BASFY,BASF,화학/소재,DE,12.158160042837311,12.28290843963623,12.148563801126324,12.28290843963623,92200
2025-07-23,BASFY,BASF,화학/소재,DE,12.542001023636251,12.85866969062637,12.513213212586608,12.849074363708496,302500
2025-07-24,BASFY,BASF,화학/소재,DE,12.925842469939555,12.954630280989198,12.829881879576725,12.849074363708496,204100
2025-07-25,BASFY,BASF,화학/소재,DE,12.772306441712072,12.91624641418457,12.74351771509915,12.91624641418457,76400
2025-07-28,BASFY,BASF,화학/소재,DE,12.44604165099827,12.494021947346138,12.369273542900896,12.455636978149414,102900
2025-07-29,BASFY,BASF,화학/소재,DE,12.196544846060593,12.196544846060593,12.090988926179502,12.167757034301758,133600
2025-07-30,BASFY,BASF,화학/소재,DE,12.13896809606132,12.13896809606132,11.947047829096926,12.004624366760254,72100
2025-07-31,BASFY,BASF,화학/소재,DE,11.774319648742676,11.860683079598841,11.755127165120424,11.774319648742676,137700
2025-08-01,BASFY,BASF,화학/소재,DE,11.678359215438203,11.678359215438203,11.51522676308269,11.601591110229492,153600
2025-08-04,BASFY,BASF,화학/소재,DE,11.63997553533572,11.649571777580908,11.544014943179905,11.591995239257812,135600
2025-08-05,BASFY,BASF,화학/소재,DE,11.735934500528572,11.870279138368756,11.668762639182468,11.85108757019043,287400
2025-08-06,BASFY,BASF,화학/소재,DE,12.004624141145975,12.004624141145975,11.889471983131502,11.937451362609863,64200
2025-08-07,BASFY,BASF,화학/소재,DE,12.56119345262459,12.68594185348942,12.388464756788979,12.513213157653809,153900
2025-08-08,BASFY,BASF,화학/소재,DE,12.570789710203536,12.762709975176136,12.561193468167904,12.705133438110352,101600
2025-08-11,BASFY,BASF,화학/소재,DE,12.513213356118621,12.57078989402635,12.39806119545119,12.48442554473877,99000
2025-08-12,BASFY,BASF,화학/소재,DE,12.359677336460244,12.599577903747559,12.350081094133222,12.599577903747559,94700
2025-08-13,BASFY,BASF,화학/소재,DE,12.561193870819082,12.839478492736816,12.561193870819082,12.839478492736816,106800
2025-08-14,BASFY,BASF,화학/소재,DE,12.810690310592967,12.849074363708496,12.73392220436191,12.849074363708496,75300
2025-08-15,BASFY,BASF,화학/소재,DE,13.060185812231927,13.079378295796399,12.935437414506817,12.954629898071289,84600
2025-08-18,BASFY,BASF,화학/소재,DE,12.964226139853524,13.002610191834483,12.897053362525858,12.954629898071289,141600
2025-08-19,BASFY,BASF,화학/소재,DE,13.261702735735962,13.338470842139653,13.213723355594666,13.232914924621582,133600
2025-08-20,BASFY,BASF,화학/소재,DE,13.39604702386701,13.520795422248089,13.386450782034315,13.434431076049805,90500
2025-08-21,BASFY,BASF,화학/소재,DE,13.184934245252622,13.213722970676397,13.117762382893124,13.194530487060547,50700
2025-08-22,BASFY,BASF,화학/소재,DE,13.213723212958557,13.530391877242497,13.204126970974679,13.45362377166748,188200
2025-08-25,BASFY,BASF,화학/소재,DE,13.32887532673371,13.357663137441039,13.146550390241952,13.165742874145508,72500
2025-08-26,BASFY,BASF,화학/소재,DE,13.261702537536621,13.309682832108855,13.204126916168342,13.261702537536621,67200
2025-08-27,BASFY,BASF,화학/소재,DE,12.839478504656817,12.916246613177943,12.762710396135692,12.887458801269531,218100
2025-08-28,BASFY,BASF,화학/소재,DE,12.897053545312017,12.897053545312017,12.781901387737124,12.877861976623535,60200
2025-08-29,BASFY,BASF,화학/소재,DE,12.676345640572746,12.762709988688858,12.676345640572746,12.753113746643066,58300
2025-09-02,BASFY,BASF,화학/소재,DE,12.609173774719238,12.685941880778424,12.513213184571253,12.609173774719238,82500
2025-09-03,BASFY,BASF,화학/소재,DE,12.551597210600832,12.589981263547855,12.455636620659268,12.513213157653809,85900
2025-09-04,BASFY,BASF,화학/소재,DE,12.302100776045304,12.3596773147583,12.196544856077521,12.3596773147583,92300
2025-09-05,BASFY,BASF,화학/소재,DE,12.340484619140625,12.484425505887998,12.29250523870619,12.340484619140625,51400
2025-09-08,BASFY,BASF,화학/소재,DE,12.455636236636984,12.474828720092773,12.340484081346194,12.474828720092773,79200
2025-09-09,BASFY,BASF,화학/소재,DE,12.32129323629197,12.350081048017502,12.206141074241806,12.263716697692871,50800
2025-09-10,BASFY,BASF,화학/소재,DE,12.244524955749512,12.311696820545404,12.177352175805598,12.244524955749512,70200
2025-09-11,BASFY,BASF,화학/소재,DE,12.292505264306929,12.474829289722356,12.292505264306929,12.436445236206055,50700
2025-09-12,BASFY,BASF,화학/소재,DE,12.359676943707898,12.388464754626137,12.24452478488693,12.36927318572998,68600
2025-09-15,BASFY,BASF,화학/소재,DE,12.359676918867615,12.426848782591176,12.282908813141258,12.417252540588379,84500
2025-09-16,BASFY,BASF,화학/소재,DE,12.378868501297251,12.48442533314773,12.350080690405306,12.465232849121094,62000
2025-09-17,BASFY,BASF,화학/소재,DE,12.23492833326405,12.484425130675932,12.23492833326405,12.350080490112305,480300
2025-09-18,BASFY,BASF,화학/소재,DE,12.138968096548473,12.167756822955303,12.081392474030853,12.148564338684082,90300
2025-09-19,BASFY,BASF,화학/소재,DE,12.062199418861844,12.100583470439567,12.033411608965547,12.043007850646973,112200
2025-09-22,BASFY,BASF,화학/소재,DE,11.918259793848119,11.975835415281354,11.860683257266881,11.937451362609863,120700
2025-09-23,BASFY,BASF,화학/소재,DE,12.071795675792593,12.129372210805897,12.004623814233721,12.090988159179688,241400
2025-09-24,BASFY,BASF,화학/소재,DE,11.8894723913232,11.956644257017466,11.8894723913232,11.9278564453125,286800
2025-09-25,BASFY,BASF,화학/소재,DE,11.70714666008265,11.822298814295506,11.697550418444585,11.755126953125,176000
2025-09-26,BASFY,BASF,화학/소재,DE,11.77431944426259,11.918259408337772,11.77431944426259,11.899066925048828,103000
2025-09-29,BASFY,BASF,화학/소재,DE,11.927856247001197,11.995028111578671,11.90866376275162,11.956644058227539,124500
2025-09-30,BASFY,BASF,화학/소재,DE,11.860683467275702,11.966240300352327,11.822299413924572,11.956644058227539,77900
2025-10-01,BASFY,BASF,화학/소재,DE,12.05260447739198,12.081392288208008,11.947047645819872,12.081392288208008,91100
2025-10-02,BASFY,BASF,화학/소재,DE,12.215735647705266,12.263715941052913,12.148563786107344,12.234928131103516,97300
2025-10-03,BASFY,BASF,화학/소재,DE,12.340484816003354,12.474829462747776,12.330889488852208,12.455636978149414,118800
2025-10-06,BASFY,BASF,화학/소재,DE,12.302100393174237,12.340484446072285,12.24452477140117,12.321292877197266,79800
2025-10-07,BASFY,BASF,화학/소재,DE,12.302100205751778,12.330888931347724,12.225332101125245,12.254120826721191,117900
2025-10-08,BASFY,BASF,화학/소재,DE,12.100584216592777,12.11018045886593,11.966240485360757,12.023816108703613,142300
2025-10-09,BASFY,BASF,화학/소재,DE,12.071796406528241,12.090988891077103,11.793511786605972,11.879876136779785,128600
2025-10-10,BASFY,BASF,화학/소재,DE,11.947047788819118,11.956644030921991,11.716743469238281,11.716743469238281,179600
2025-10-13,BASFY,BASF,화학/소재,DE,11.783915532072863,11.841492070511519,11.764723962691997,11.83189582824707,219400
2025-10-14,BASFY,BASF,화학/소재,DE,11.563207229982117,11.649571578416234,11.53441941888675,11.620782852172852,136500
2025-10-15,BASFY,BASF,화학/소재,DE,11.755127338024936,11.851087927251687,11.735934854120385,11.793511390686035,128500
2025-10-16,BASFY,BASF,화학/소재,DE,11.889472365245425,12.062200150244406,11.870279880718853,11.975835800170898,162600
2025-10-17,BASFY,BASF,화학/소재,DE,12.1197767117884,12.215736389160156,12.110180469506815,12.215736389160156,67900
2025-10-20,BASFY,BASF,화학/소재,DE,12.167757008048296,12.273312927701635,12.138968281203539,12.215736389160156,88400
2025-10-21,BASFY,BASF,화학/소재,DE,12.033411965824612,12.052604449756629,11.937451376460542,11.985431671142578,80500
2025-10-22,BASFY,BASF,화학/소재,DE,11.927856247001197,12.052604649179376,11.879875951525278,11.956644058227539,88500
2025-10-23,BASFY,BASF,화학/소재,DE,12.100583462485595,12.167756239063436,12.081391894283337,12.138967514038086,1877900
2025-10-24,BASFY,BASF,화학/소재,DE,12.119775945835828,12.158159997388319,12.100583462485595,12.138967514038086,201800
2025-10-27,BASFY,BASF,화학/소재,DE,12.100583644720889,12.138967696851445,12.023815540459776,12.062199592590332,115600
2025-10-28,BASFY,BASF,화학/소재,DE,12.014220237731934,12.090988342146042,11.90866340780154,12.014220237731934,158200
2025-10-29,BASFY,BASF,화학/소재,DE,12.206140489138985,12.273312351661346,12.014220228255098,12.110179901123047,109900
2025-10-30,BASFY,BASF,화학/소재,DE,12.014220017872091,12.033411586050416,11.84149132852728,11.85108757019043,89600
2025-10-31,BASFY,BASF,화학/소재,DE,11.841492058092628,11.841492058092628,11.764723950353618,11.783915519714355,104400
2025-11-03,BASFY,BASF,화학/소재,DE,11.85108772897625,11.889471780995162,11.793511193373886,11.822299003601074,125300
2025-11-04,BASFY,BASF,화학/소재,DE,11.49603407784272,11.534419044922728,11.44805469928868,11.486438751220703,177700
2025-11-05,BASFY,BASF,화학/소재,DE,11.783915532072863,11.851088312775968,11.745531478163102,11.83189582824707,128300
2025-11-06,BASFY,BASF,화학/소재,DE,11.84149169921875,11.879875751924969,11.80310764651253,11.84149169921875,107200
2025-11-07,BASFY,BASF,화학/소재,DE,11.678358880845618,11.860682896705606,11.678358880845618,11.85108757019043,81000
2025-11-10,BASFY,BASF,화학/소재,DE,11.947047816102753,11.966240300352327,11.841491898174146,11.956644058227539,178900
2025-11-11,BASFY,BASF,화학/소재,DE,12.014220055927268,12.11977596911235,11.995027572540176,12.090988159179688,136500
2025-11-12,BASFY,BASF,화학/소재,DE,12.090988543893202,12.186948218438001,12.090988543893202,12.129372596740723,75200
2025-11-13,BASFY,BASF,화학/소재,DE,12.186948589659428,12.311696994000782,12.17735234736824,12.263716697692871,218900
2025-11-14,BASFY,BASF,화학/소재,DE,11.96624011613193,12.090988516389608,11.956643874154876,12.033411979675293,80900
2025-11-17,BASFY,BASF,화학/소재,DE,11.812704059970972,11.822299386925827,11.649571604814208,11.716743469238281,136300
2025-11-18,BASFY,BASF,화학/소재,DE,11.572803102790957,11.659166533321319,11.553610619241107,11.630378723144531,158600
2025-11-19,BASFY,BASF,화학/소재,DE,11.9758358264381,12.033412364996067,11.8894723913232,11.9278564453125,126500
2025-11-20,BASFY,BASF,화학/소재,DE,11.764723964152292,11.860683641364588,11.6207830756118,11.687955856323242,183400
2025-11-21,BASFY,BASF,화학/소재,DE,11.947047659353993,12.158160407589362,11.947047659353993,12.129372596740723,145000
2025-11-24,BASFY,BASF,화학/소재,DE,12.1869478225708,12.28290840914653,12.148563770970105,12.1869478225708,182300
2025-11-25,BASFY,BASF,화학/소재,DE,12.340484434862022,12.455636593451558,12.282908813141258,12.417252540588379,165800
2025-11-26,BASFY,BASF,화학/소재,DE,12.263716525087752,12.407657411985594,12.263716525087752,12.38846492767334,72000
2025-11-28,BASFY,BASF,화학/소재,DE,12.388464374837685,12.474828720092773,12.37886813310979,12.474828720092773,44700
2025-12-01,BASFY,BASF,화학/소재,DE,12.436445024593972,12.484425319459946,12.40765721373359,12.417252540588379,133100
2025-12-02,BASFY,BASF,화학/소재,DE,12.753113354684604,12.753113354684604,12.484424991696441,12.570789337158203,152700
2025-12-03,BASFY,BASF,화학/소재,DE,12.417252565544377,12.4556366184847,12.321292890767575,12.36927318572998,105700
2025-12-04,BASFY,BASF,화학/소재,DE,12.052604275347532,12.07179584385383,11.899067151557203,11.966239929199219,189000
2025-12-05,BASFY,BASF,화학/소재,DE,12.11977673793834,12.215736415517139,12.11977673793834,12.167757034301758,186400
2025-12-08,BASFY,BASF,화학/소재,DE,12.081391902224695,12.138967522017289,12.023815367284124,12.043007850646973,105000
2025-12-09,BASFY,BASF,화학/소재,DE,11.947047829096926,12.062199989275562,11.947047829096926,12.004624366760254,95500
2025-12-10,BASFY,BASF,화학/소재,DE,11.947047829576373,12.167756822955303,11.947047829576373,12.148564338684082,93200
2025-12-11,BASFY,BASF,화학/소재,DE,12.417252371673499,12.56119325431336,12.417252371673499,12.542000770568848,121600
2025-12-12,BASFY,BASF,화학/소재,DE,12.609173577100266,12.705133250596301,12.542000798990246,12.637961387634277,73000
2025-12-15,BASFY,BASF,화학/소재,DE,12.455636593451558,12.474829077457152,12.350080676864819,12.417252540588379,75500
2025-12-16,BASFY,BASF,화학/소재,DE,12.657153515266668,12.676345999902292,12.484425729286231,12.551597595214844,112400
2025-12-17,BASFY,BASF,화학/소재,DE,12.350080676864819,12.494021561462743,12.350080676864819,12.417252540588379,53500
2025-12-18,BASFY,BASF,화학/소재,DE,12.350080475663894,12.40765701159466,12.282908613034662,12.30210018157959,76600
2025-12-19,BASFY,BASF,화학/소재,DE,12.302100578389412,12.321293062701395,12.234928713593522,12.244524955749512,84300
2025-12-22,BASFY,BASF,화학/소재,DE,12.30210018157959,12.340484233817435,12.234928318950356,12.30210018157959,192700
2025-12-23,BASFY,BASF,화학/소재,DE,12.350080475663894,12.350080475663894,12.234928318950356,12.30210018157959,136100
2025-12-24,BASFY,BASF,화학/소재,DE,12.666749747499512,12.666749747499512,12.225332667860002,12.3596773147583,38900
2025-12-26,BASFY,BASF,화학/소재,DE,12.359677302581138,12.369273544881855,12.282909194471468,12.311697006225586,147900
2025-12-29,BASFY,BASF,화학/소재,DE,12.503616514994333,12.532405240143172,12.3980606015592,12.426848411560059,85700
2025-12-30,BASFY,BASF,화학/소재,DE,12.225331926055402,12.561193065347862,12.225331926055402,12.474828720092773,95500
2025-12-31,BASFY,BASF,화학/소재,DE,12.234928726458465,12.51321334323866,12.234928726458465,12.436445236206055,78300
2026-01-02,BASFY,BASF,화학/소재,DE,12.503616732449016,12.589981079101562,12.48442516383067,12.589981079101562,105000
2026-01-05,BASFY,BASF,화학/소재,DE,12.234928318950356,12.321292665272509,12.186948024866052,12.30210018157959,97400
2026-01-06,BASFY,BASF,화학/소재,DE,12.30210005902206,12.599577147262798,12.30210005902206,12.570789337158203,62800
2026-01-07,BASFY,BASF,화학/소재,DE,12.455636604766427,12.455636604766427,12.311696635185752,12.321292877197266,66700
2026-01-08,BASFY,BASF,화학/소재,DE,12.186948053270818,12.39806079864502,12.186948053270818,12.39806079864502,79000
2026-01-09,BASFY,BASF,화학/소재,DE,12.54200118030922,12.599577718275759,12.494021799676467,12.532405853271484,93600
2026-01-12,BASFY,BASF,화학/소재,DE,12.542000968577074,12.542000968577074,12.436445051759762,12.513213157653809,107900
2026-01-13,BASFY,BASF,화학/소재,DE,12.513212970040904,12.513212970040904,12.39806081292633,12.446041107177734,143600
2026-01-14,BASFY,BASF,화학/소재,DE,12.570789358019002,12.772305859381529,12.570789358019002,12.762709617614746,170900
2026-01-15,BASFY,BASF,화학/소재,DE,12.8298818661954,12.897053730290514,12.724325949024792,12.801094055175781,110200
2026-01-16,BASFY,BASF,화학/소재,DE,12.494021774054518,12.503617101072578,12.369273371339533,12.436445236206055,324200
2026-01-20,BASFY,BASF,화학/소재,DE,12.234928873723327,12.302100739398359,12.177352335181848,12.215736389160156,129500
2026-01-21,BASFY,BASF,화학/소재,DE,12.551596874485435,12.858669289838625,12.551596874485435,12.762709617614746,261900
2026-01-22,BASFY,BASF,화학/소재,DE,12.858669289838625,13.175337946958598,12.714729323928813,12.762709617614746,258300
2026-01-23,BASFY,BASF,화학/소재,DE,12.935437824756477,13.088974952697754,12.877862202533011,13.088974952697754,220900
2026-01-26,BASFY,BASF,화학/소재,DE,13.204126728868472,13.242510780952182,13.136953951360985,13.194530487060547,127000
2026-01-27,BASFY,BASF,화학/소재,DE,13.156146621596108,13.319279074052902,13.14655037965206,13.261702537536621,72500
2026-01-28,BASFY,BASF,화학/소재,DE,13.223318868434392,13.252107595101515,13.088975137913264,13.156147003173828,101300
2026-01-29,BASFY,BASF,화학/소재,DE,13.261702537536621,13.280895021424715,13.050590705655594,13.261702537536621,101600
2026-01-30,BASFY,BASF,화학/소재,DE,13.079378896514795,13.127359192481661,12.973822977506114,13.01220703125,598200
2026-02-02,BASFY,BASF,화학/소재,DE,13.18493445679256,13.271298804153542,13.021802004032482,13.213723182678223,72600
2026-02-03,BASFY,BASF,화학/소재,DE,13.136954178750026,13.415238789960789,13.117762609949976,13.405643463134766,134500
2026-02-04,BASFY,BASF,화학/소재,DE,13.971808794452505,14.10615252021728,13.952616310687253,14.058172225952148,310300
2026-02-05,BASFY,BASF,화학/소재,DE,13.818272219344605,13.895040327162784,13.722312542145898,13.827868461608887,266400
2026-02-06,BASFY,BASF,화학/소재,DE,13.616755708976019,13.74150411298077,13.59756413959346,13.683928489685059,84600
2026-02-09,BASFY,BASF,화학/소재,DE,13.904636223569234,13.943020276523574,13.827868117660552,13.933424949645996,88900
2026-02-10,BASFY,BASF,화학/소재,DE,14.489994432995681,14.56676254027092,14.442014137161651,14.5283784866333,270200
2026-02-11,BASFY,BASF,화학/소재,DE,14.566762343132645,14.72989479767179,14.547569858999562,14.701106071472168,153600
2026-02-12,BASFY,BASF,화학/소재,DE,14.89302744039456,14.96979554760088,14.547570042818093,14.624338150024414,203600
2026-02-13,BASFY,BASF,화학/소재,DE,14.480398362700416,14.585954282669949,14.432418066296796,14.54757022857666,170200
2026-02-17,BASFY,BASF,화학/소재,DE,14.365245424465972,14.442013528505834,14.298072647070104,14.422821044921875,234900
2026-02-18,BASFY,BASF,화학/소재,DE,14.000596629194508,14.192516891439354,13.895039798598845,14.01019287109375,524400
2026-02-19,BASFY,BASF,화학/소재,DE,13.731908018177167,13.818271448292561,13.693523966409886,13.751099586486816,328700
2026-02-20,BASFY,BASF,화학/소재,DE,13.83746450541864,13.97180914974772,13.789484209933393,13.856656074523926,124500
2026-02-23,BASFY,BASF,화학/소재,DE,13.808676904527871,13.914232824084879,13.789484419982216,13.875848770141602,153300
2026-02-24,BASFY,BASF,화학/소재,DE,13.827868461608887,13.895040327162784,13.789484407699797,13.827868461608887,87900
2026-02-25,BASFY,BASF,화학/소재,DE,13.875848782415769,13.933425320955633,13.779888189898672,13.923829078674316,102600
2026-02-26,BASFY,BASF,화학/소재,DE,14.067769062836382,14.13494092855983,13.875848792806506,14.11574935913086,107600
2026-02-27,BASFY,BASF,화학/소재,DE,13.67433224597253,13.952616865600435,13.67433224597253,13.827868461608887,106100
2026-03-02,BASFY,BASF,화학/소재,DE,13.10816673207469,13.367259781682096,13.098570489834112,13.252107620239258,237300
2026-03-03,BASFY,BASF,화학/소재,DE,12.52280906433307,12.829881479686259,12.494021254180705,12.762709617614746,220600
2026-03-04,BASFY,BASF,화학/소재,DE,12.858669506803343,12.954630095794354,12.781901401669735,12.92584228515625,135800
2026-03-05,BASFY,BASF,화학/소재,DE,12.839478306846168,12.945034225649463,12.762710199507765,12.91624641418457,158700
2026-03-06,BASFY,BASF,화학/소재,DE,12.446041491061285,12.666749570218034,12.417252764533691,12.628365516662598,143500
2026-03-09,BASFY,BASF,화학/소재,DE,12.417252801870346,12.839478307397725,12.302100640857796,12.772306442260742,192000
2026-03-10,BASFY,BASF,화학/소재,DE,12.781901369770521,12.935437579654563,12.67634545426224,12.685941696166992,155300
2026-03-11,BASFY,BASF,화학/소재,DE,12.849074720580331,13.00261093730678,12.829882235915505,12.93543815612793,109400
2026-03-12,BASFY,BASF,화학/소재,DE,13.242511364535428,13.520795983193034,13.18493482629853,13.348067283630371,202000
2026-03-13,BASFY,BASF,화학/소재,DE,13.530391644113374,13.587967264728603,13.175338018011509,13.242510795593262,164500
2026-03-16,BASFY,BASF,화학/소재,DE,13.261702197194179,13.424834645464415,13.261702197194179,13.36725902557373,150400
2026-03-17,BASFY,BASF,화학/소재,DE,13.44402751876567,13.578371245838843,13.37685474008108,13.549583435058594,124500
2026-03-18,BASFY,BASF,화학/소재,DE,13.367259931487451,13.43443179762822,13.136954690872743,13.175338745117188,240800
2026-03-19,BASFY,BASF,화학/소재,DE,12.70513367383616,13.069782641623654,12.676345862343155,12.964226722717285,223600
2026-03-20,BASFY,BASF,화학/소재,DE,12.945033620328001,12.973822345594735,12.609173395214624,12.714729309082031,157900
2026-03-23,BASFY,BASF,화학/소재,DE,13.088975309428216,13.367259931487451,12.993014716243085,13.175338745117188,189700
2026-03-24,BASFY,BASF,화학/소재,DE,13.280894702374223,13.674331461148503,13.280894702374223,13.559179306030273,186000
2026-03-25,BASFY,BASF,화학/소재,DE,13.885444246777153,13.981403918770159,13.818271469719269,13.94301986694336,260100
2026-03-26,BASFY,BASF,화학/소재,DE,14.000596432100174,14.163728881498786,13.866251792846029,14.038980484008789,118000
2026-03-27,BASFY,BASF,화학/소재,DE,14.374841306004065,14.489994381656954,14.30766944116323,14.336457252502441,195400
2026-03-30,BASFY,BASF,화학/소재,DE,14.489994420288582,14.66272220393238,14.422821640120636,14.480398178100586,201400
2026-03-31,BASFY,BASF,화학/소재,DE,14.58595334881577,14.768278280446705,14.499589003848273,14.739489555358887,201800
2026-04-01,BASFY,BASF,화학/소재,DE,14.278881430516433,14.355649536448134,14.106152734596103,14.221304893493652,188000
2026-04-02,BASFY,BASF,화학/소재,DE,14.048577505546152,14.22130529114827,14.029385020952564,14.163729667663574,209700
2026-04-06,BASFY,BASF,화학/소재,DE,13.91423231402998,14.269285028777123,13.91423231402998,14.250093460083008,164000
2026-04-07,BASFY,BASF,화학/소재,DE,14.25968880785104,14.614741523120937,14.25968880785104,14.585953712463379,374000
2026-04-08,BASFY,BASF,화학/소재,DE,14.442013966527178,14.662722043548785,14.432417724444148,14.65312671661377,193000
2026-04-09,BASFY,BASF,화학/소재,DE,14.960198802010531,15.104138769391875,14.691510435829628,15.046563148498535,200700
2026-04-10,BASFY,BASF,화학/소재,DE,15.430403893691846,15.478383273410827,15.29605925109388,15.353635787963867,223100
2026-04-13,BASFY,BASF,화학/소재,DE,15.315251528163271,15.47838306427002,15.267271233944584,15.47838306427002,148500
2026-04-14,BASFY,BASF,화학/소재,DE,15.363232188800616,15.411211569015636,15.152119438292068,15.180907249450684,90600
2026-04-15,BASFY,BASF,화학/소재,DE,15.056158820033327,15.056158820033327,14.883431038249482,14.941006660461426,79400
2026-04-16,BASFY,BASF,화학/소재,DE,15.027370664768759,15.104138769391875,14.979390370592313,15.046563148498535,84800
2026-04-17,BASFY,BASF,화학/소재,DE,14.912218290985079,15.0177742045199,14.816257704027617,14.883430480957031,189700
2026-04-20,BASFY,BASF,화학/소재,DE,14.864238764172198,15.017774979104821,14.845047194879633,14.960199356079102,75700
2026-04-21,BASFY,BASF,화학/소재,DE,15.046563332613257,15.12333143817573,14.921814932287232,14.969795227050781,73800
2026-04-22,BASFY,BASF,화학/소재,DE,15.084947559629608,15.094542886574741,14.960199157862707,14.98898696899414,114100
2026-04-23,BASFY,BASF,화학/소재,DE,15.190502946847232,15.276867292374213,15.017774255793267,15.171311378479004,139300
2026-04-24,BASFY,BASF,화학/소재,DE,15.180907473044256,15.286464307427243,15.142523419218088,15.248080253601074,71200
2026-04-27,BASFY,BASF,화학/소재,DE,15.315251335485176,15.324847577237783,15.200099179897826,15.267271041870117,72300
2026-04-28,BASFY,BASF,화학/소재,DE,15.315251533673402,15.324847775550191,15.190503134719128,15.238483428955078,85800
2026-04-29,BASFY,BASF,화학/소재,DE,15.190502916839414,15.344039124073868,15.04656295134411,15.075350761413574,55800
2026-04-30,BASFY,BASF,화학/소재,DE,15.08494723776139,15.44959619318841,15.08494723776139,15.430403709411621,97300
2026-05-01,BASFY,BASF,화학/소재,DE,15.449596776308207,15.516768641766268,15.267271834139141,15.440000534057617,76100
2026-05-04,BASFY,BASF,화학/소재,DE,15.593536749474916,15.593536749474916,15.315252130244055,15.440000534057617,114700
2026-05-05,BASFY,BASF,화학/소재,DE,15.539999961853027,15.75,15.520000457763672,15.670000076293945,372100
2026-05-06,BASFY,BASF,화학/소재,DE,15.449999809265137,15.550000190734863,15.3100004196167,15.5,3096100
2026-05-07,BASFY,BASF,화학/소재,DE,15.109999656677246,15.109999656677246,14.819999694824219,14.819999694824219,463700
2026-05-08,BASFY,BASF,화학/소재,DE,15.140000343322754,15.300000190734863,15.140000343322754,15.270000457763672,122800
2026-05-11,BASFY,BASF,화학/소재,DE,15.84000015258789,15.970000267028809,15.739999771118164,15.760000228881836,188300
2026-05-12,BASFY,BASF,화학/소재,DE,15.779999732971191,15.84000015258789,15.579999923706055,15.829999923706055,180000
2026-05-13,BASFY,BASF,화학/소재,DE,15.8100004196167,15.949999809265137,15.760000228881836,15.829999923706055,108900
2026-05-14,BASFY,BASF,화학/소재,DE,15.640000343322754,15.6899995803833,15.520000457763672,15.520000457763672,70900
2026-05-15,BASFY,BASF,화학/소재,DE,15.390000343322754,15.420000076293945,15.289999961853027,15.319999694824219,65800
2026-05-18,BASFY,BASF,화학/소재,DE,15.470000267028809,15.510000228881836,15.380000114440918,15.460000038146973,139900
2026-05-19,BASFY,BASF,화학/소재,DE,15.300000190734863,15.3100004196167,15.130000114440918,15.170000076293945,145600
2026-05-20,BASFY,BASF,화학/소재,DE,15.09000015258789,15.109999656677246,14.84000015258789,14.9399995803833,118800
2026-05-21,BASFY,BASF,화학/소재,DE,15.100000381469727,15.25,15.020000457763672,15.229999542236328,94400
2026-05-22,BASFY,BASF,화학/소재,DE,15.010000228881836,15.149999618530273,14.970000267028809,15.029999732971191,62200
